USER_ID,USER_FULLNAME,USER_USERNAME,USER_PHONENUMBER,USER_EMAIL,USER_DEPARTMENT,USER_ROLE,USER_SKILL,USER_EXPERIENCE,USER_STRENGTH,EVENT_ID,EVENT_TITLE,EVENT_DOMAIN,EVENT_DATE,EVENT_DURATION,EVENT_TRAINER,EVENT_LOCATION,EVENT_DESCRIPTION,EVENT_CAPACITY,EVENT_CURRENTCAPACITY
66166582fc13ae7017ab9129,Kendricks,kmccroftf4,641-173-0634,ktittaf4@msn.com,IT,user,Docker,21,2,66167c20e10537e85f4fe4b0,"Data Analysis Workshop",Data,19-04-2024,3,Mandie,tardis,"Data Analysis Workshop provides hands-on analytical skills",66,38
66166583fc13ae7017ab9264,Clayson,cferriesnv,561-101-1347,curreynv@soup.io,finance,user,Angular,26,4,66167c20e10537e8928bbf86,"Cybersecurity Basics Seminar",Cybersecurity,19-04-2024,5,Aldis,aurum,"Cybersecurity Basics Seminar provides foundational knowledge in cybersecurity",61,22
66166583fc13ae7017ab921e,Kipp,kyalloplx,944-275-7483,krenelx@ow.ly,IT,user,CSS,9,1,66167c20e10537e770366221,"Cloud Security Best Practices Seminar",Cloud,24-04-2024,4,Rose,aurum,"Cloud Security Best Practices Seminar focuses on securing cloud environments",52,21
66166583fc13ae7017ab91fb,Griffin,gtiddemanky,992-768-2766,gfosterky@ning.com,finance,user,Ruby,32,2,66167c20e10537e841ea2dd5,"Blockchain Technology Overview Session",Blockchain,25-04-2024,3,Amaleta,tardis,"Blockchain Technology Overview Session introduces blockchain concepts and applications",64,33
66166583fc13ae7017ab91fb,Griffin,gtiddemanky,992-768-2766,gfosterky@ning.com,finance,user,Ruby,32,2,66167c20e10537e770366221,"Cloud Security Best Practices Seminar",Cloud,24-04-2024,4,Rose,aurum,"Cloud Security Best Practices Seminar focuses on securing cloud environments",52,21
66166583fc13ae7017ab9284,Nomi,nstathamor,888-101-9176,"nsollneror@cocolog-nifty.com",IT,user,Swift,31,3,66167c20e10537e72c310187,"Web Development Frameworks Deep Dive Bootcamp",Fullstack,29-04-2024,1,Galven,aurum,"Web Development Frameworks Deep Dive Bootcamp provides in-depth training on web development frameworks",56,34
66166583fc13ae7017ab9272,Heddi,hdaggero9,281-829-8525,"hschiefersteino9@state.gov",IT,user,Swift,25,3,66167c20e10537e8c57ab3e8,"Frontend Frameworks Masterclass",Fullstack,23-04-2024,3,Arv,tardis,"Frontend Frameworks Masterclass focuses on modern web development tools",69,39
66166583fc13ae7017ab91bd,Melosa,mblyj8,597-229-9297,mmershj8@patch.com,IT,user,React,35,1,66167c20e10537e7916ba1e0,"Cloud Computing Certification Course",Cloud,20-04-2024,4,Quintana,groot,"Cloud Computing Certification Course covers cloud infrastructure and services",54,21
66166582fc13ae7017ab9153,Suzette,shatreyga,174-942-7679,sgambellga@forbes.com,finance,user,MongoDB,39,5,66167c20e10537e752949fc5,"Cybersecurity Threats and Mitigation Seminar",Cybersecurity,23-04-2024,2,Gabey,jarvis,"Cybersecurity Threats and Mitigation Seminar discusses cybersecurity threats and mitigation strategies",56,23
66166582fc13ae7017ab9153,Suzette,shatreyga,174-942-7679,sgambellga@forbes.com,finance,user,MongoDB,39,5,66167c20e10537e841ea2dd5,"Blockchain Technology Overview Session",Blockchain,25-04-2024,3,Amaleta,tardis,"Blockchain Technology Overview Session introduces blockchain concepts and applications",64,33
66166582fc13ae7017ab9104,Gizela,gbromehede3,662-218-3474,gtraske3@google.es,IT,user,Ruby,11,1,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166582fc13ae7017ab90e6,Joan,jhelsbyd9,628-730-9367,jbrooksond9@redcross.org,finance,user,Node.js,43,4,66167c20e10537e71b41aa82,"Database Administration Crash Course",Database,27-04-2024,5,Karee,groot,"Database Administration Crash Course covers essential database management skills",58,25
66166581fc13ae7017ab8f15,Shauna,srooksbyc,554-157-4313,sclarycottc@about.com,IT,user,Objective-C,41,1,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166582fc13ae7017ab9110,Felike,fllewellenef,588-656-8890,fseargeantef@ning.com,IT,user,Angular,36,1,66167c20e10537e770366221,"Cloud Security Best Practices Seminar",Cloud,24-04-2024,4,Rose,aurum,"Cloud Security Best Practices Seminar focuses on securing cloud environments",52,21
66166581fc13ae7017ab8f43,Gordan,gmassot1m,417-764-0869,gmendel1m@vimeo.com,IT,user,Firebase,17,5,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166581fc13ae7017ab8f43,Gordan,gmassot1m,417-764-0869,gmendel1m@vimeo.com,IT,user,Firebase,17,5,66167c20e10537e841ea2dd5,"Blockchain Technology Overview Session",Blockchain,25-04-2024,3,Amaleta,tardis,"Blockchain Technology Overview Session introduces blockchain concepts and applications",64,33
66166581fc13ae7017ab8f43,Gordan,gmassot1m,417-764-0869,gmendel1m@vimeo.com,IT,user,Firebase,17,5,66167c20e10537e8928bbf86,"Cybersecurity Basics Seminar",Cybersecurity,19-04-2024,5,Aldis,aurum,"Cybersecurity Basics Seminar provides foundational knowledge in cybersecurity",61,22
66166582fc13ae7017ab90ac,Aaren,abarliebn,709-452-9078,ahubbertbn@ifeng.com,IT,user,Agile,10,4,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166582fc13ae7017ab90ac,Aaren,abarliebn,709-452-9078,ahubbertbn@ifeng.com,IT,user,Agile,10,4,66167c20e10537e80985c409,"Cloud Architecture Design Principles Seminar",Cloud,22-04-2024,5,Bronny,jarvis,"Cloud Architecture Design Principles Seminar discusses principles for designing cloud architectures",70,38
66166582fc13ae7017ab90ac,Aaren,abarliebn,709-452-9078,ahubbertbn@ifeng.com,IT,user,Agile,10,4,66167c20e10537e752949fc5,"Cybersecurity Threats and Mitigation Seminar",Cybersecurity,23-04-2024,2,Gabey,jarvis,"Cybersecurity Threats and Mitigation Seminar discusses cybersecurity threats and mitigation strategies",56,23
66166581fc13ae7017ab8ffd,Dory,danstice6s,568-999-2869,dwickie6s@hatena.ne.jp,Sales,user,Ruby,15,3,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166581fc13ae7017ab8ffd,Dory,danstice6s,568-999-2869,dwickie6s@hatena.ne.jp,Sales,user,Ruby,15,3,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166581fc13ae7017ab8ffd,Dory,danstice6s,568-999-2869,dwickie6s@hatena.ne.jp,Sales,user,Ruby,15,3,66167c20e10537e7c52103c9,"Agile Project Management Training",Agile,28-04-2024,4,Orsa,aurum,"Agile Project Management Training teaches agile methodologies and practices",67,38
66166583fc13ae7017ab9280,Inez,idugallon,378-174-1376,ituffleyon@baidu.com,Sales,user,Angular,14,5,66167c20e10537e70a816c8d,"Fullstack Development Bootcamp",Fullstack,24-04-2024,1,Devinne,aurum,"Fullstack Development Bootcamp is an intensive training program",57,37
66166583fc13ae7017ab9280,Inez,idugallon,378-174-1376,ituffleyon@baidu.com,Sales,user,Angular,14,5,66167c20e10537e752949fc5,"Cybersecurity Threats and Mitigation Seminar",Cybersecurity,23-04-2024,2,Gabey,jarvis,"Cybersecurity Threats and Mitigation Seminar discusses cybersecurity threats and mitigation strategies",56,23
66166583fc13ae7017ab92b6,Talyah,tbettaneyq5,663-833-1769,tbruteq5@aol.com,IT,user,Git,41,3,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166583fc13ae7017ab9232,Oralee,odiklesmh,615-157-4434,oshearermh@usgs.gov,IT,user,Java,20,5,66167c20e10537e85f4fe4b0,"Data Analysis Workshop",Data,19-04-2024,3,Mandie,tardis,"Data Analysis Workshop provides hands-on analytical skills",66,38
66166583fc13ae7017ab9232,Oralee,odiklesmh,615-157-4434,oshearermh@usgs.gov,IT,user,Java,20,5,66167c20e10537e70a816c8d,"Fullstack Development Bootcamp",Fullstack,24-04-2024,1,Devinne,aurum,"Fullstack Development Bootcamp is an intensive training program",57,37
66166583fc13ae7017ab91a5,Annie,ajobik,658-652-0707,abeevorik@sitemeter.com,IT,user,Swift,8,1,66167c20e10537e6dda6cc34,"Database Design and Optimization Workshop",Database,20-04-2024,2,Hollis,falcon,"Database Design and Optimization Workshop covers database design and optimization techniques",60,37
66166582fc13ae7017ab9141,Garrett,gsnalomfs,282-318-2799,grourkefs@hud.gov,IT,user,HTML,26,4,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166583fc13ae7017ab928d,Lexi,lmeatonp0,334-740-2777,ledmundsonp0@discuz.net,IT,user,Node.js,40,5,66167c20e10537e7714b2053,"IoT Security Best Practices Training",IoT,21-04-2024,3,Aaren,groot,"IoT Security Best Practices Training focuses on securing Internet of Things devices and networks",54,40
66166582fc13ae7017ab9117,Erica,eolufsenem,882-929-0050,emarkovichem@yahoo.com,IT,user,Node.js,16,1,66167c20e10537e770366221,"Cloud Security Best Practices Seminar",Cloud,24-04-2024,4,Rose,aurum,"Cloud Security Best Practices Seminar focuses on securing cloud environments",52,21
66166582fc13ae7017ab9117,Erica,eolufsenem,882-929-0050,emarkovichem@yahoo.com,IT,user,Node.js,16,1,66167c20e10537e7714b2053,"IoT Security Best Practices Training",IoT,21-04-2024,3,Aaren,groot,"IoT Security Best Practices Training focuses on securing Internet of Things devices and networks",54,40
66166581fc13ae7017ab8f2d,Cullin,cmacgiany10,469-146-6357,cdeluca10@auda.org.au,IT,user,Git,41,3,66167c20e10537e72c310187,"Web Development Frameworks Deep Dive Bootcamp",Fullstack,29-04-2024,1,Galven,aurum,"Web Development Frameworks Deep Dive Bootcamp provides in-depth training on web development frameworks",56,34
66166581fc13ae7017ab9004,Uriah,ucrothers6z,386-658-2501,utavener6z@mtv.com,IT,user,MongoDB,19,5,66167c20e10537e6d7ef1236,"Agile Scrum Master Certification Course",Agile,19-04-2024,4,Garrett,tardis,"Agile Scrum Master Certification Course prepares individuals for Scrum Master roles",59,33
66166582fc13ae7017ab9177,Jewelle,jbolmannha,888-318-5764,jdunyha@wikipedia.org,IT,user,HTML,28,4,66167c20e10537e83cb67476,"Machine Learning Fundamentals Training",Data,21-04-2024,4,Kit,aurum,"Machine Learning Fundamentals Training introduces basic machine learning concepts",57,39
66166582fc13ae7017ab9177,Jewelle,jbolmannha,888-318-5764,jdunyha@wikipedia.org,IT,user,HTML,28,4,66167c20e10537e6c405f851,"Big Data Analytics Certification Course",Data,23-04-2024,2,Cirillo,groot,"Big Data Analytics Certification Course covers data analytics tools and techniques",62,39
66166582fc13ae7017ab9192,Dorian,ddepietrii1,622-559-1005,"dmineari1@dagondesign.com",IT,user,JavaScript,6,5,66167c20e10537e7b003c74e,"Data Visualization Techniques Training",Data,26-04-2024,5,Dory,falcon,"Data Visualization Techniques Training covers data visualization tools and methods",67,39
66166582fc13ae7017ab9192,Dorian,ddepietrii1,622-559-1005,"dmineari1@dagondesign.com",IT,user,JavaScript,6,5,66167c20e10537e8c57ab3e8,"Frontend Frameworks Masterclass",Fullstack,23-04-2024,3,Arv,tardis,"Frontend Frameworks Masterclass focuses on modern web development tools",69,39
66166582fc13ae7017ab9192,Dorian,ddepietrii1,622-559-1005,"dmineari1@dagondesign.com",IT,user,JavaScript,6,5,66167c20e10537e8b1b76003,"Web Development Fundamentals Bootcamp",Fullstack,29-04-2024,1,Kaitlynn,groot,"Web Development Fundamentals Bootcamp provides basic web development skills",65,20
66166582fc13ae7017ab918a,Aigneis,aballeht,590-624-0729,alundonht@nbcnews.com,Sales,user,Objective-C,14,4,66167c20e10537e8a3bcf189,"IoT Solutions Workshop",IoT,27-04-2024,5,Barbara,groot,"IoT Solutions Workshop explores Internet of Things technologies and applications",61,33
66166581fc13ae7017ab8fbf,Brittaney,btitlow52,331-136-0720,bsandeland52@rambler.ru,IT,user,Ruby,45,3,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166581fc13ae7017ab8fbf,Brittaney,btitlow52,331-136-0720,bsandeland52@rambler.ru,IT,user,Ruby,45,3,66167c20e10537e73df52120,"Software Quality Assurance Training",Fullstack,20-04-2024,2,Crysta,falcon,"Software Quality Assurance Training covers software quality assurance methodologies and practices",67,23
66166581fc13ae7017ab8fbf,Brittaney,btitlow52,331-136-0720,bsandeland52@rambler.ru,IT,user,Ruby,45,3,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166582fc13ae7017ab902d,Justinn,jmckilroe84,537-888-2606,jwartonby84@sina.com.cn,finance,user,CSS,28,4,66167c20e10537e8928bbf86,"Cybersecurity Basics Seminar",Cybersecurity,19-04-2024,5,Aldis,aurum,"Cybersecurity Basics Seminar provides foundational knowledge in cybersecurity",61,22
66166583fc13ae7017ab9282,Reginauld,rroistoneop,699-672-9681,"rrobilliardop@bloomberg.com",Sales,user,PHP,40,2,66167c20e10537e7c52103c9,"Agile Project Management Training",Agile,28-04-2024,4,Orsa,aurum,"Agile Project Management Training teaches agile methodologies and practices",67,38
66166583fc13ae7017ab9282,Reginauld,rroistoneop,699-672-9681,"rrobilliardop@bloomberg.com",Sales,user,PHP,40,2,66167c20e10537e7a67f3ebc,"AI and ML Applications in Business Training",Data,28-04-2024,1,Jeannine,falcon,"AI and ML Applications in Business Training explores business applications of AI and ML",53,21
66166583fc13ae7017ab919a,Jada,jchillesi9,505-471-1754,"jdallyni9@wunderground.com",IT,user,Firebase,7,2,66167c20e10537e6dda6cc34,"Database Design and Optimization Workshop",Database,20-04-2024,2,Hollis,falcon,"Database Design and Optimization Workshop covers database design and optimization techniques",60,37
66166583fc13ae7017ab91f2,Francine,fhearseykp,231-122-9617,flattykp@imageshack.us,IT,user,Agile,18,5,66167c20e10537e72c310187,"Web Development Frameworks Deep Dive Bootcamp",Fullstack,29-04-2024,1,Galven,aurum,"Web Development Frameworks Deep Dive Bootcamp provides in-depth training on web development frameworks",56,34
66166583fc13ae7017ab91f2,Francine,fhearseykp,231-122-9617,flattykp@imageshack.us,IT,user,Agile,18,5,66167c20e10537e8928bbf86,"Cybersecurity Basics Seminar",Cybersecurity,19-04-2024,5,Aldis,aurum,"Cybersecurity Basics Seminar provides foundational knowledge in cybersecurity",61,22
66166583fc13ae7017ab91f2,Francine,fhearseykp,231-122-9617,flattykp@imageshack.us,IT,user,Agile,18,5,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166583fc13ae7017ab919a,Jada,jchillesi9,505-471-1754,"jdallyni9@wunderground.com",IT,user,Docker,16,4,66167c20e10537e6dda6cc34,"Database Design and Optimization Workshop",Database,20-04-2024,2,Hollis,falcon,"Database Design and Optimization Workshop covers database design and optimization techniques",60,37
66166582fc13ae7017ab916a,Cammy,cbrahmsgx,900-957-4407,cbollivergx@cnn.com,HR,user,Ruby,21,1,66167c20e10537e7c2855baa,"Software Testing Techniques Workshop",Fullstack,25-04-2024,1,Neddy,jarvis,"Software Testing Techniques Workshop covers software testing methodologies",50,22
66166582fc13ae7017ab916a,Cammy,cbrahmsgx,900-957-4407,cbollivergx@cnn.com,HR,user,Ruby,21,1,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166582fc13ae7017ab916a,Cammy,cbrahmsgx,900-957-4407,cbollivergx@cnn.com,HR,user,Ruby,21,1,66167c20e10537e8a3bcf189,"IoT Solutions Workshop",IoT,27-04-2024,5,Barbara,groot,"IoT Solutions Workshop explores Internet of Things technologies and applications",61,33
66166582fc13ae7017ab916a,Cammy,cbrahmsgx,900-957-4407,cbollivergx@cnn.com,HR,user,Ruby,21,1,66167c20e10537e8928bbf86,"Cybersecurity Basics Seminar",Cybersecurity,19-04-2024,5,Aldis,aurum,"Cybersecurity Basics Seminar provides foundational knowledge in cybersecurity",61,22
66166583fc13ae7017ab91c7,Joseito,jletchji,756-703-9329,jlosanoji@slashdot.org,HR,user,Python,15,1,66167c20e10537e7916ba1e0,"Cloud Computing Certification Course",Cloud,20-04-2024,4,Quintana,groot,"Cloud Computing Certification Course covers cloud infrastructure and services",54,21
66166581fc13ae7017ab8fd5,Ofella,oaphale5o,972-924-3275,"oludwikiewicz5o@discovery.com",IT,user,Swift,21,5,66167c20e10537e7c52103c9,"Agile Project Management Training",Agile,28-04-2024,4,Orsa,aurum,"Agile Project Management Training teaches agile methodologies and practices",67,38
66166582fc13ae7017ab9172,Guglielma,gtwiggsh5,533-279-7084,gbentermanh5@uiuc.edu,IT,user,Kubernetes,17,1,66167c20e10537e8c57ab3e8,"Frontend Frameworks Masterclass",Fullstack,23-04-2024,3,Arv,tardis,"Frontend Frameworks Masterclass focuses on modern web development tools",69,39
66166582fc13ae7017ab9172,Guglielma,gtwiggsh5,533-279-7084,gbentermanh5@uiuc.edu,IT,user,Kubernetes,17,1,66167c20e10537e7a67f3ebc,"AI and ML Applications in Business Training",Data,28-04-2024,1,Jeannine,falcon,"AI and ML Applications in Business Training explores business applications of AI and ML",53,21
66166582fc13ae7017ab903e,Elsa,ekeer8l,234-339-1702,elampen8l@bing.com,IT,user,React,13,2,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166582fc13ae7017ab903e,Elsa,ekeer8l,234-339-1702,elampen8l@bing.com,IT,user,React,13,2,66167c20e10537e7b003c74e,"Data Visualization Techniques Training",Data,26-04-2024,5,Dory,falcon,"Data Visualization Techniques Training covers data visualization tools and methods",67,39
66166582fc13ae7017ab903e,Elsa,ekeer8l,234-339-1702,elampen8l@bing.com,IT,user,React,13,2,66167c20e10537e8928bbf86,"Cybersecurity Basics Seminar",Cybersecurity,19-04-2024,5,Aldis,aurum,"Cybersecurity Basics Seminar provides foundational knowledge in cybersecurity",61,22
66166582fc13ae7017ab903e,Elsa,ekeer8l,234-339-1702,elampen8l@bing.com,IT,user,React,13,2,66167c20e10537e85f4fe4b0,"Data Analysis Workshop",Data,19-04-2024,3,Mandie,tardis,"Data Analysis Workshop provides hands-on analytical skills",66,38
66166582fc13ae7017ab9183,Celinda,citzcakhm,497-623-9802,"crussonhm@simplemachines.org",HR,user,CSS,21,2,66167c20e10537e85f4fe4b0,"Data Analysis Workshop",Data,19-04-2024,3,Mandie,tardis,"Data Analysis Workshop provides hands-on analytical skills",66,38
66166583fc13ae7017ab91a7,Dede,dfakesim,571-717-4564,dcleminshawim@skype.com,finance,user,Angular,33,4,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166581fc13ae7017ab900e,Tabby,tdemichele79,408-971-5223,tgrumell79@furl.net,IT,user,SQL,20,4,66167c20e10537e841ea2dd5,"Blockchain Technology Overview Session",Blockchain,25-04-2024,3,Amaleta,tardis,"Blockchain Technology Overview Session introduces blockchain concepts and applications",64,33
66166582fc13ae7017ab905e,Ely,ejolliss9h,515-547-6913,emeale9h@washington.edu,IT,user,Swift,27,2,66167c20e10537e7c2855baa,"Software Testing Techniques Workshop",Fullstack,25-04-2024,1,Neddy,jarvis,"Software Testing Techniques Workshop covers software testing methodologies",50,22
66166582fc13ae7017ab905e,Ely,ejolliss9h,515-547-6913,emeale9h@washington.edu,IT,user,Swift,27,2,66167c20e10537e80c7b869f,"Mobile App Development Bootcamp",Fullstack,28-04-2024,2,Lindsy,jarvis,"Mobile App Development Bootcamp provides skills to develop mobile applications",56,28
66166582fc13ae7017ab905e,Ely,ejolliss9h,515-547-6913,emeale9h@washington.edu,IT,user,Swift,27,2,66167c20e10537e7c2855baa,"Software Testing Techniques Workshop",Fullstack,25-04-2024,1,Neddy,jarvis,"Software Testing Techniques Workshop covers software testing methodologies",50,22
66166582fc13ae7017ab905e,Ely,ejolliss9h,515-547-6913,emeale9h@washington.edu,IT,user,Swift,27,2,66167c20e10537e82b6ef78d,"Network Security Fundamentals Workshop",Network,26-04-2024,4,Gavan,jarvis,"Network Security Fundamentals Workshop covers essential network security concepts",53,39
66166583fc13ae7017ab91c2,Burk,bstrattonjd,210-227-8896,bautiejd@naver.com,IT,user,Agile,1,1,66167c20e10537e770366221,"Cloud Security Best Practices Seminar",Cloud,24-04-2024,4,Rose,aurum,"Cloud Security Best Practices Seminar focuses on securing cloud environments",52,21
66166583fc13ae7017ab91c2,Burk,bstrattonjd,210-227-8896,bautiejd@naver.com,IT,user,Agile,1,1,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166582fc13ae7017ab9131,Dona,dbaertfc,957-441-9123,dhaydonfc@tamu.edu,IT,user,HTML,30,1,66167c20e10537e841ea2dd5,"Blockchain Technology Overview Session",Blockchain,25-04-2024,3,Amaleta,tardis,"Blockchain Technology Overview Session introduces blockchain concepts and applications",64,33
66166583fc13ae7017ab9271,Andriette,amcnuffo8,565-167-8644,ahumbeyo8@mysql.com,IT,user,CSS,42,1,66167c20e10537e83e6ca509,"DevOps Essentials Workshop",Data,22-04-2024,1,Marlee,jarvis,"DevOps Essentials Workshop covers practices for software development and operations",55,34
66166582fc13ae7017ab902e,Edgardo,edavidovsky85,376-397-9357,elehrmann85@github.com,IT,user,Docker,17,4,66167c20e10537e6dda6cc34,"Database Design and Optimization Workshop",Database,20-04-2024,2,Hollis,falcon,"Database Design and Optimization Workshop covers database design and optimization techniques",60,37
66166581fc13ae7017ab8fa1,Gustave,gnavarro48,368-152-8278,gpirt48@abc.net.au,IT,user,JavaScript,18,2,66167c20e10537e7a67f3ebc,"AI and ML Applications in Business Training",Data,28-04-2024,1,Jeannine,falcon,"AI and ML Applications in Business Training explores business applications of AI and ML",53,21
66166583fc13ae7017ab91f3,Frazier,fcamollikq,990-224-8015,"frankcomkq@theguardian.com",IT,user,Ruby,37,1,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166581fc13ae7017ab8f80,Milly,mmaccrann3b,796-986-0111,mpunton3b@bing.com,IT,user,Docker,24,2,66167c20e10537e770366221,"Cloud Security Best Practices Seminar",Cloud,24-04-2024,4,Rose,aurum,"Cloud Security Best Practices Seminar focuses on securing cloud environments",52,21
66166581fc13ae7017ab8f37,Harwell,hholdin1a,727-795-1388,hcoldman1a@biglobe.ne.jp,finance,user,Java,14,1,66167c20e10537e7a3c972f6,"Blockchain Development Fundamentals Bootcamp",Blockchain,21-04-2024,1,Neel,groot,"Blockchain Development Fundamentals Bootcamp provides foundational training in blockchain development.",59,30
66166581fc13ae7017ab8f37,Harwell,hholdin1a,727-795-1388,hcoldman1a@biglobe.ne.jp,finance,user,Java,14,1,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166581fc13ae7017ab8f37,Harwell,hholdin1a,727-795-1388,hcoldman1a@biglobe.ne.jp,finance,user,Java,14,1,66167c20e10537e7714b2053,"IoT Security Best Practices Training",IoT,21-04-2024,3,Aaren,groot,"IoT Security Best Practices Training focuses on securing Internet of Things devices and networks",54,40
66166583fc13ae7017ab91ac,Joelle,jteasdaleir,368-636-8075,jfalconertaylorir@ow.ly,IT,user,Kubernetes,42,5,66167c20e10537e83e6ca509,"DevOps Essentials Workshop",Data,22-04-2024,1,Marlee,jarvis,"DevOps Essentials Workshop covers practices for software development and operations",55,34
66166583fc13ae7017ab9208,Nestor,ntrumpeterlb,798-345-1031,"nditchettlb@reverbnation.com",IT,user,JavaScript,39,2,66167c20e10537e8a3bcf189,"IoT Solutions Workshop",IoT,27-04-2024,5,Barbara,groot,"IoT Solutions Workshop explores Internet of Things technologies and applications",61,33
66166581fc13ae7017ab8f54,Rana,rconyers23,219-720-1398,rdeath23@slashdot.org,IT,user,Swift,39,2,66167c20e10537e752949fc5,"Cybersecurity Threats and Mitigation Seminar",Cybersecurity,23-04-2024,2,Gabey,jarvis,"Cybersecurity Threats and Mitigation Seminar discusses cybersecurity threats and mitigation strategies",56,23
66166582fc13ae7017ab9185,Nealson,nlittrikho,520-433-6580,"nhealdho@domainmarket.com",IT,user,Ruby,44,2,66167c20e10537e7916ba1e0,"Cloud Computing Certification Course",Cloud,20-04-2024,4,Quintana,groot,"Cloud Computing Certification Course covers cloud infrastructure and services",54,21
66166582fc13ae7017ab9185,Nealson,nlittrikho,520-433-6580,"nhealdho@domainmarket.com",IT,user,Ruby,44,2,66167c20e10537e6f9e78669,"Big Data Processing Techniques Workshop",Data,29-04-2024,4,Broddy,falcon,"Big Data Processing Techniques Workshop covers big data processing and analysis techniques",57,33
66166582fc13ae7017ab9185,Nealson,nlittrikho,520-433-6580,"nhealdho@domainmarket.com",IT,user,Ruby,44,2,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166581fc13ae7017ab8f97,Agnesse,aalbin3y,766-389-3982,"asize3y@theglobeandmail.com",IT,user,MongoDB,29,3,66167c20e10537e83e6ca509,"DevOps Essentials Workshop",Data,22-04-2024,1,Marlee,jarvis,"DevOps Essentials Workshop covers practices for software development and operations",55,34
66166581fc13ae7017ab8f97,Agnesse,aalbin3y,766-389-3982,"asize3y@theglobeandmail.com",IT,user,MongoDB,29,3,66167c20e10537e85f4fe4b0,"Data Analysis Workshop",Data,19-04-2024,3,Mandie,tardis,"Data Analysis Workshop provides hands-on analytical skills",66,38
66166581fc13ae7017ab901b,Thadeus,tdering7m,123-963-9089,tkollas7m@mapy.cz,IT,user,Agile,24,3,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166581fc13ae7017ab901b,Thadeus,tdering7m,123-963-9089,tkollas7m@mapy.cz,IT,user,Agile,24,3,66167c20e10537e875099c2a,"Cloud Migration Strategies Workshop",Cloud,21-04-2024,1,Cullin,tardis,"Cloud Migration Strategies Workshop focuses on cloud migration planning and execution",56,31
66166581fc13ae7017ab901b,Thadeus,tdering7m,123-963-9089,tkollas7m@mapy.cz,IT,user,Agile,24,3,66167c20e10537e71b41aa82,"Database Administration Crash Course",Database,27-04-2024,5,Karee,groot,"Database Administration Crash Course covers essential database management skills",58,25
